CUST_ID,AREA_CODE,MINUTES_CURR_MONTH,MINUTES_PREV_MONTH,MINUTES_3MONTHS_AGO,CUST_MOS,LONGDIST_FLAG,CALLWAITING_FLAG,NUM_LINES,VOICEMAIL_FLAG,MOBILE_PLAN,CONVERGENT_BILLING,GENDER,INCOME,PHONE_PLAN,EDUCATION,TOT_MINUTES_USAGE,CHURNER
1241,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1242,21750,5000,7000,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,,no
1243,36785,100,190,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,350,yes
1244,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1245,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1246,10040,5678,3457,2156,14,1,1,1,1,1,No,M,33000,National,Masters,11291,no
1247,21750,333,122,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,599,yes
1248,55166,550,100,1453,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,2103,yes
1249,36785,398,2452,4789,36,0,0,2,1,0,No,M,145000,National,Post Primary,7639,yes
1250,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
2062,15563,2,0,4,4,0,0,1,0,0,Yes,M,53000,International,Bachelors,6,no
1252,10040,9456,14325,12456,3,1,1,2,1,1,Yes,F,80000,Euro-Zone,PhD,36237,yes
1253,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,no
1254,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1255,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1256,45987,600,5673,3456,13,0,1,1,1,0,Yes,M,34000,International,Masters,9729,yes
1803,15563,105,15,99,11,0,0,2,1,0,No,F,51000,International,Bachelors,219,no
1258,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1259,21750,678,55,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,1331,yes
1260,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1261,36785,97,56,5,8,0,0,1,0,1,No,M,125000,National,Post Primary,158,yes
1262,45987,45,223,66,44,0,0,1,0,0,No,F,91000,International,PhD,334,yes
1809,15563,2,0,4,4,0,0,1,0,0,Yes,M,53000,International,Bachelors,6,no
1264,10040,100,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1265,21750,5,7,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,87,yes
1266,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1267,45987,999,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,1069,no
1268,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,yes
1269,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1270,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1271,55166,5,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,PhD,605,no
1272,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1273,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1826,15563,105,15,99,11,0,0,2,1,0,No,F,51000,International,Bachelors,219,no
1275,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Bachelors,3344,yes
1276,21750,500,2,1,23,0,0,1,0,0,Yes,M,80000,International,Post Primary,503,yes
1277,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1278,36785,555,7654,8732,27,1,1,2,1,0,Yes,F,134000,Euro-Zone,PhD,16941,yes
1279,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1832,15563,2,0,4,4,0,0,1,0,0,Yes,M,53000,International,Bachelors,6,no
1409,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1410,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,no
1411,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1849,15563,105,15,99,11,0,0,2,1,0,No,F,51000,International,Bachelors,219,no
1413,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,PhD,3344,yes
1414,21750,5,2,1,23,0,0,1,0,0,Yes,M,80000,International,Post Primary,8,yes
1415,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1416,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1417,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1855,15563,2,0,4,4,0,0,1,0,0,Yes,M,53000,International,Bachelors,6,no
1419,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1420,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1421,55166,1100,1000,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,2156,no
1422,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1423,45987,14000,15000,66,44,0,0,1,0,0,No,F,91000,International,PhD,29066,no
1872,15563,105,7,99,11,0,0,2,1,0,No,F,51000,International,Bachelors,211,no
1425,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1426,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1427,36785,100,9000,60,10,1,0,2,1,1,Yes,M,50000,Euro-Zone,Primary,9160,yes
1428,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1429,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1430,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1431,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1432,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1433,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1434,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1878,15563,2,0,4,4,0,0,1,0,0,Yes,M,53000,International,Bachelors,6,no
1436,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Masters,3344,yes
1437,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1438,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1439,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1440,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
1895,15563,105,15,99,11,0,0,2,1,0,No,F,51000,International,Bachelors,219,no
1442,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1443,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1444,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1445,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1446,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
1901,15563,2,0,4,4,0,0,1,0,0,Yes,M,53000,International,Bachelors,6,no
1448,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1449,21750,5000,7000,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,12075,no
1450,36785,100,190,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,350,yes
1451,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1452,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1453,10040,5678,3457,2156,14,1,1,1,1,1,No,M,33000,National,Masters,11291,no
1454,21750,333,122,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,599,yes
1455,55166,550,100,1453,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,2103,no
1456,36785,398,2452,4789,36,0,0,2,1,0,No,M,145000,National,Post Primary,7639,no
1457,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
1918,15563,5,15,99,11,0,0,2,1,0,No,F,51000,International,Bachelors,119,no
1459,10040,9456,14325,12456,3,1,1,2,1,1,Yes,F,80000,Euro-Zone,PhD,36237,yes
1460,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,no
1461,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1462,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1463,45987,600,5673,3456,13,0,1,1,1,0,Yes,M,34000,International,Masters,9729,yes
136,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Primary,116,yes
1465,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1466,21750,678,55,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,1331,yes
1467,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1468,36785,97,56,5,8,0,0,1,0,1,No,M,125000,National,Post Primary,158,yes
1469,45987,45,223,66,44,0,0,1,0,0,No,F,91000,International,PhD,334,yes
159,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1471,10040,100,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1472,21750,5,7,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,87,no
1473,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1474,45987,999,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,1069,no
1475,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,yes
1476,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1477,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1478,55166,5,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,PhD,605,yes
1479,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,yes
1480,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
182,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1482,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Bachelors,3344,no
1483,21750,500,2,1,23,0,0,1,0,0,Yes,M,80000,International,Post Primary,503,yes
1484,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1485,36785,555,7654,8732,27,1,1,2,1,0,Yes,F,134000,Euro-Zone,PhD,16941,yes
1486,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
205,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1488,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1489,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1490,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1491,36785,97,5587,4693,8,0,0,1,0,1,Yes,M,34005,Euro-Zone,PhD,10377,yes
1492,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
228,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,,116,yes
1494,10040,99,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1495,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1496,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1497,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1498,15563,10,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,1754,yes
1499,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1500,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1501,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,yes
1502,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,yes
1503,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
251,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1505,10040,999,1200,1145,3,1,1,2,1,1,No,M,80000,National,PhD,3344,no
1506,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1507,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1508,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1509,45987,60,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,914,yes
21,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1511,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1512,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1513,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1514,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1515,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
44,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,,116,yes
1517,10040,145,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1518,21750,5,150,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,230,no
1519,36785,100,9,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,169,yes
1520,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1521,15563,1004,4,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,1952,no
1522,10040,565,200,650,14,1,1,1,1,1,No,M,33000,National,Masters,1415,yes
1523,21750,333,130,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,607,yes
1524,55166,550,55,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1105,no
1525,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1526,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
67,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1528,10040,999,900,1145,3,1,1,2,1,1,Yes,M,80000,National,Bachelors,3044,no
1529,21750,5,55,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,61,yes
1530,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Masters,1031,no
1531,36785,55,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1177,no
1532,45987,600,366,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1364,yes
90,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
1534,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,yes
1535,21750,7543,16754,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,24895,yes
1536,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1601,45987,6000,4563,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,10961,yes
113,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1603,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,yes
1604,21750,12000,8000,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,20598,yes
1605,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1606,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1607,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
118,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
1609,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,yes
1610,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,yes
1611,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1612,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1613,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1614,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,yes
1615,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1616,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1617,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,no
1618,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
274,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1620,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,PhD,3344,no
1621,21750,5,2,1,23,0,0,1,0,0,Yes,M,80000,International,Post Primary,8,yes
1622,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1623,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1624,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
297,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
1626,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1627,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1628,55166,1100,1000,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,2156,no
1629,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1630,45987,14000,15000,66,44,0,0,1,0,0,No,F,91000,International,PhD,29066,no
320,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1632,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1633,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1634,36785,100,9000,60,10,1,0,2,1,1,Yes,M,50000,Euro-Zone,Primary,9160,yes
1635,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1636,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1637,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1638,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1639,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1640,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1641,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
458,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1643,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Masters,3344,no
1644,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1645,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1646,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1647,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
481,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1649,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1650,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1651,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1652,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,yes
1653,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,yes
504,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
1655,10040,1,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1656,21750,5000,7000,75,6,1,0,1,1,0,No,F,39000,,Post Primary,,no
1657,36785,100,190,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,350,yes
1658,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1659,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,no
1660,10040,5678,3457,2156,14,1,1,1,1,1,No,M,33000,National,Masters,11291,no
1661,21750,333,122,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,599,yes
1662,55166,550,100,1453,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,2103,yes
1663,36785,398,2452,4789,36,0,0,2,1,0,No,M,145000,National,Post Primary,7639,yes
1664,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
527,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1666,10040,9456,14325,12456,3,1,1,2,1,1,Yes,F,80000,Euro-Zone,PhD,36237,no
1667,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,no
1668,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1669,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,yes
1670,45987,600,5673,3456,13,0,1,1,1,0,Yes,M,34000,International,Masters,9729,yes
532,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
1672,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1673,21750,678,55,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,1331,yes
1674,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,yes
1675,36785,97,56,5,8,0,0,1,0,1,No,M,125000,National,Post Primary,158,yes
1676,45987,45,223,66,44,0,0,1,0,0,No,F,91000,International,PhD,334,yes
550,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1678,10040,100,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1679,21750,5,7,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,87,no
1680,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1681,45987,999,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,1069,no
1682,15563,1004,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,2748,yes
1683,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1684,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1685,55166,5,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,PhD,605,no
1686,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1687,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
573,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1689,10040,999,1200,1145,3,1,1,2,1,1,Yes,M,80000,National,Bachelors,3344,no
1690,21750,500,2,1,23,0,0,1,0,0,Yes,M,80000,International,Post Primary,503,yes
1691,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1692,36785,555,7654,8732,27,1,1,2,1,0,Yes,F,134000,Euro-Zone,PhD,16941,yes
1693,45987,600,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1454,yes
642,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1695,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,no
1696,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1697,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1698,36785,97,5587,4693,8,0,0,1,0,1,Yes,M,34005,Euro-Zone,PhD,10377,yes
1699,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
665,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1701,10040,99,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,no
1702,21750,5,15,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,95,no
1703,36785,100,90,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,250,yes
1704,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1705,15563,10,800,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,1754,yes
1706,10040,565,577,650,14,1,1,1,1,1,No,M,33000,National,Masters,1792,no
1707,21750,333,277,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,754,yes
1708,55166,550,100,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1150,no
1709,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Masters,1172,no
1710,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
688,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1712,10040,999,1200,1145,3,1,1,2,1,1,No,M,80000,National,PhD,3344,no
1713,21750,5,2,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,8,yes
1714,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Post Primary,1031,no
1715,36785,555,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1677,no
1716,45987,60,456,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,914,yes
711,15563,53,9,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,91,yes
1718,10040,2,0,0,1,0,0,1,1,0,No,F,29000,National,Post Primary,0,yes
1719,21750,678,1222,598,30,1,1,2,0,1,Yes,M,46000,International,Post Primary,2498,yes
1720,55166,110,98,56,15,1,0,1,1,0,No,M,98000,Promo_plan,Post Primary,264,no
1721,36785,97,56,97,8,0,0,1,0,1,No,M,125000,National,Post Primary,250,no
1722,45987,45,23,66,44,0,0,1,0,0,No,F,91000,International,PhD,134,no
734,15563,53,34,29,50,1,1,1,0,0,No,F,48000,International,Post Primary,116,yes
1724,10040,145,2,0,2,0,0,1,0,0,Yes,F,17000,National,Bachelors,0,yes
1725,21750,5,150,75,6,1,0,1,1,0,No,F,39000,International,Post Primary,230,yes
1726,36785,100,9,60,10,1,0,2,1,1,Yes,M,50000,National,Primary,169,yes
1727,45987,10,20,50,3,1,0,1,0,0,No,M,75000,International,PhD,80,no
1728,15563,1004,4,944,26,1,1,3,1,1,Yes,M,225000,International,PhD,1952,no
1729,10040,565,200,650,14,1,1,1,1,1,No,M,33000,National,Masters,1415,yes
1730,21750,333,130,144,9,0,1,1,1,1,Yes,M,44000,International,Masters,607,yes
1731,55166,550,55,500,17,1,1,1,0,0,No,M,320000,Promo_plan,Post Primary,1105,no
1732,36785,398,144,630,36,0,0,2,1,0,No,M,145000,National,Post Primary,1172,no
1733,45987,78,54,24,6,1,0,1,0,0,No,F,66000,International,Bachelors,156,yes
739,15563,500,800,944,26,1,1,3,1,1,Yes,M,25000,International,PhD,2244,yes
1735,10040,999,900,1145,3,1,1,2,1,1,Yes,M,80000,National,Bachelors,3044,no
1736,21750,5,55,1,23,0,0,1,0,0,No,M,80000,International,Post Primary,61,yes
1737,55166,344,232,455,11,1,1,2,1,1,Yes,M,75000,Promo_plan,Masters,1031,no
1738,36785,55,444,678,27,1,1,2,1,0,No,F,134000,National,PhD,1177,no
1739,45987,600,366,398,13,0,1,1,1,0,Yes,M,88000,International,Masters,1364,yes
